Name,User_Score,Critic_Score,Normalized_User_Score,Normalized_Critic_Score
The Witcher 2: Assassins of Kings,8.3,88.0,0.8571428571428572,0.8823529411764706
Homefront,5.7,70.0,0.5714285714285715,0.6705882352941176
LEGO Jurassic World,7.0,70.0,0.7142857142857143,0.6705882352941176
The Elder Scrolls Online,5.7,71.0,0.5714285714285715,0.6823529411764706
Hot Shots Tennis,8.1,70.0,0.8351648351648352,0.6705882352941176
MX vs. ATV Reflex,7.4,74.0,0.7582417582417583,0.7176470588235294
Madden NFL 25,5.2,74.0,0.5164835164835165,0.7176470588235294
Sonic Heroes,7.6,73.0,0.7802197802197802,0.7058823529411765
Spider-Man 3,6.5,50.0,0.6593406593406593,0.43529411764705883
James Bond 007: Agent Under Fire,7.5,71.0,0.7692307692307693,0.6823529411764706
LEGO Marvel Super Heroes,5.2,61.0,0.5164835164835165,0.5647058823529412
DJ Hero,7.8,86.0,0.8021978021978022,0.8588235294117647
X-Men Legends,8.5,82.0,0.8791208791208791,0.8117647058823529
NBA Live 2005,7.6,85.0,0.7802197802197802,0.8470588235294118
Harry Potter: Quidditch World Cup,6.6,68.0,0.6703296703296703,0.6470588235294118
Blitz: The League,8.0,76.0,0.8241758241758242,0.7411764705882353
Castlevania: Circle of the Moon,8.5,91.0,0.8791208791208791,0.9176470588235294
SOCOM 4: U.S. Navy SEALs,6.3,67.0,0.6373626373626373,0.6352941176470588
Tiger Woods PGA Tour 06,6.2,83.0,0.6263736263736264,0.8235294117647058
FIFA Street,6.7,77.0,0.6813186813186813,0.7529411764705882
Classic NES Series: The Legend of Zelda,8.6,84.0,0.8901098901098901,0.8352941176470589
Fire Emblem: The Sacred Stones,9.1,85.0,0.945054945054945,0.8470588235294118
Killzone: Liberation,8.3,77.0,0.8571428571428572,0.7529411764705882
Finding Nemo,5.5,62.0,0.5494505494505495,0.5764705882352941
Ace Combat 2,8.2,83.0,0.8461538461538461,0.8235294117647058
NFL 2K2,7.5,85.0,0.7692307692307693,0.8470588235294118
Pure,7.8,83.0,0.8021978021978022,0.8235294117647058
Resistance: Retribution,8.1,81.0,0.8351648351648352,0.8
Call of Duty: World at War,7.8,75.0,0.8021978021978022,0.7294117647058823
Tiger Woods PGA Tour 12: The Masters,7.3,80.0,0.7472527472527473,0.788235294117647
FIFA Soccer 09 All-Play,8.4,80.0,0.8681318681318682,0.788235294117647
LEGO Indiana Jones 2: The Adventure Continues,7.1,70.0,0.7252747252747253,0.6705882352941176
Fossil Fighters,7.9,70.0,0.8131868131868133,0.6705882352941176
NCAA Football 13,4.1,79.0,0.3956043956043956,0.7764705882352941
Samba De Amigo,8.1,68.0,0.8351648351648352,0.6470588235294118
The Simpsons Game,7.5,71.0,0.7692307692307693,0.6823529411764706
Call of Duty: Modern Warfare 2,4.2,86.0,0.40659340659340665,0.8588235294117647
The Tomb Raider Trilogy,8.1,78.0,0.8351648351648352,0.7647058823529411
F1 2010,7.5,84.0,0.7692307692307693,0.8352941176470589
Call of Juarez: Bound in Blood,7.8,78.0,0.8021978021978022,0.7647058823529411
NBA 2K6,8.3,84.0,0.8571428571428572,0.8352941176470589
Dissidia 012: Duodecim Final Fantasy,8.3,78.0,0.8571428571428572,0.7647058823529411
Monster 4X4: World Circuit,7.8,51.0,0.8021978021978022,0.4470588235294118
Far Cry: Primal,6.4,77.0,0.6483516483516484,0.7529411764705882
Resident Evil: Revelations,8.5,82.0,0.8791208791208791,0.8117647058823529
Sonic Chronicles: The Dark Brotherhood,7.3,74.0,0.7472527472527473,0.7176470588235294
Star Wars: The Force Unleashed,5.5,61.0,0.5494505494505495,0.5647058823529412
Grand Theft Auto IV,6.6,90.0,0.6703296703296703,0.9058823529411765
Rock Band 3,8.2,93.0,0.8461538461538461,0.9411764705882353
WWE SmackDown vs. Raw 2011,7.6,75.0,0.7802197802197802,0.7294117647058823
ESPN NHL 2K5,8.1,86.0,0.8351648351648352,0.8588235294117647
Borderlands: The Handsome Collection,7.8,82.0,0.8021978021978022,0.8117647058823529
Crimson Skies: High Road to Revenge,8.8,88.0,0.9120879120879122,0.8823529411764706
Madden NFL 08,6.8,76.0,0.6923076923076923,0.7411764705882353
Spec Ops: Ranger Elite,6.6,48.0,0.6703296703296703,0.4117647058823529
F1 2009,7.2,69.0,0.7362637362637363,0.6588235294117647
Tom Clancy's Ghost Recon: Island Thunder,8.8,81.0,0.9120879120879122,0.8
Sleeping Dogs,7.9,80.0,0.8131868131868133,0.788235294117647
Kingdoms of Amalur: Reckoning,7.7,80.0,0.7912087912087913,0.788235294117647
Kingdom Hearts Re: Chain of Memories,7.2,68.0,0.7362637362637363,0.6470588235294118
Phantasy Star Portable 2,8.1,69.0,0.8351648351648352,0.6588235294117647
Michael Jackson: The Experience,6.8,63.0,0.6923076923076923,0.5882352941176471
LittleBigPlanet Karting,6.9,73.0,0.7032967032967034,0.7058823529411765
Tony Hawk's Project 8,7.3,69.0,0.7472527472527473,0.6588235294117647
GRID,7.9,87.0,0.8131868131868133,0.8705882352941177
DiRT,7.4,83.0,0.7582417582417583,0.8235294117647058
Red Faction: Guerrilla,8.1,85.0,0.8351648351648352,0.8470588235294118
Fight Night Round 2,9.0,88.0,0.9340659340659341,0.8823529411764706
Conflict: Desert Storm,8.1,65.0,0.8351648351648352,0.611764705882353
Cooking Mama: World Kitchen,4.9,62.0,0.4835164835164836,0.5764705882352941
Brothers in Arms: Hell's Highway,8.3,76.0,0.8571428571428572,0.7411764705882353
Vagrant Story,8.3,92.0,0.8571428571428572,0.9294117647058824
Warriors Orochi,8.2,55.0,0.8461538461538461,0.49411764705882355
Crysis 3,6.3,77.0,0.6373626373626373,0.7529411764705882
Mercenaries 2: World in Flames,7.1,72.0,0.7252747252747253,0.6941176470588235
Ghostbusters: The Video Game,8.5,76.0,0.8791208791208791,0.7411764705882353
Guitar Hero Live,6.2,80.0,0.6263736263736264,0.788235294117647
Endless Ocean: Blue World,8.5,76.0,0.8791208791208791,0.7411764705882353
Winning Eleven: Pro Evolution Soccer 2007,8.3,81.0,0.8571428571428572,0.8
Rocky,8.4,74.0,0.8681318681318682,0.7176470588235294
Ford Racing,5.8,53.0,0.5824175824175825,0.47058823529411764
Guitar Hero: Warriors of Rock,6.5,72.0,0.6593406593406593,0.6941176470588235
Lemmings,7.9,76.0,0.8131868131868133,0.7411764705882353
Dynasty Warriors 4: Xtreme Legends,9.1,72.0,0.945054945054945,0.6941176470588235
2010 FIFA World Cup South Africa,8.1,83.0,0.8351648351648352,0.8235294117647058
Tomb Raider: Anniversary,7.3,73.0,0.7472527472527473,0.7058823529411765
NBA 2K8,7.0,81.0,0.7142857142857143,0.8
Tiger Woods PGA Tour 2005,8.9,88.0,0.9230769230769231,0.8823529411764706
Kingdoms of Amalur: Reckoning,7.6,81.0,0.7802197802197802,0.8
Dragon Ball Z: Burst Limit,7.2,71.0,0.7362637362637363,0.6823529411764706
Tekken Tag Tournament 2,8.2,82.0,0.8461538461538461,0.8117647058823529
Ninja Gaiden Sigma 2,7.7,83.0,0.7912087912087913,0.8235294117647058
Ratatouille,8.0,65.0,0.8241758241758242,0.611764705882353
Burnout 2: Point of Impact,8.2,86.0,0.8461538461538461,0.8588235294117647
Wii Fit U,7.7,72.0,0.7912087912087913,0.6941176470588235
Street Fighter EX3,7.9,64.0,0.8131868131868133,0.6
The Legendary Starfy,8.4,75.0,0.8681318681318682,0.7294117647058823
NCAA Football 11,7.4,85.0,0.7582417582417583,0.8470588235294118
The House of the Dead: Overkill,8.7,78.0,0.901098901098901,0.7647058823529411
Army of Two: The 40th Day,7.0,74.0,0.7142857142857143,0.7176470588235294
Darksiders II,7.1,84.0,0.7252747252747253,0.8352941176470589
Spider-Man 2,8.8,80.0,0.9120879120879122,0.788235294117647
The Lord of the Rings: War in the North,7.4,61.0,0.7582417582417583,0.5647058823529412
 Tales of Xillia 2,7.9,71.0,0.8131868131868133,0.6823529411764706
Ghostbusters: The Video Game,7.9,78.0,0.8131868131868133,0.7647058823529411
The Incredibles,7.1,63.0,0.7252747252747253,0.5882352941176471
Xenoblade Chronicles X,8.9,84.0,0.9230769230769231,0.8352941176470589
NBA 2K10,7.8,83.0,0.8021978021978022,0.8235294117647058
Skate 2,7.8,84.0,0.8021978021978022,0.8352941176470589
Big Mutha Truckers,5.3,62.0,0.5274725274725275,0.5764705882352941
Rogue Galaxy,8.4,83.0,0.8681318681318682,0.8235294117647058
ESPN College Hoops 2K5,8.1,86.0,0.8351648351648352,0.8588235294117647
NCAA Football 14,6.2,77.0,0.6263736263736264,0.7529411764705882
Harry Potter and the Order of the Phoenix,4.9,51.0,0.4835164835164836,0.4470588235294118
Sniper Elite V2,6.8,67.0,0.6923076923076923,0.6352941176470588
Metroid: Zero Mission,9.0,89.0,0.9340659340659341,0.8941176470588236
Burnout Legends,8.4,86.0,0.8681318681318682,0.8588235294117647
Blazing Angels: Squadrons of WWII,6.7,57.0,0.6813186813186813,0.5176470588235295
Madden NFL 09 All-Play,7.2,82.0,0.7362637362637363,0.8117647058823529
Dynasty Warriors 2,8.8,75.0,0.9120879120879122,0.7294117647058823
Madden NFL 07,6.6,78.0,0.6703296703296703,0.7647058823529411
Time Crisis 4,7.4,60.0,0.7582417582417583,0.5529411764705883
Duke Nukem Forever,4.4,49.0,0.4285714285714286,0.4235294117647059
Lizzie McGuire 2: Lizzie Diaries,5.0,57.0,0.4945054945054945,0.5176470588235295
NCAA Football 12,5.8,82.0,0.5824175824175825,0.8117647058823529
Brute Force,7.8,77.0,0.8021978021978022,0.7529411764705882
Tiger Woods PGA Tour 11,6.7,78.0,0.6813186813186813,0.7647058823529411
WWE SmackDown vs. Raw 2009,8.5,79.0,0.8791208791208791,0.7764705882352941
Sly 3: Honor Among Thieves,8.8,83.0,0.9120879120879122,0.8235294117647058
MLB SlugFest 20-03,8.2,77.0,0.8461538461538461,0.7529411764705882
Need for Speed: Nitro,7.4,69.0,0.7582417582417583,0.6588235294117647
Street Fighter X Tekken,5.3,84.0,0.5274725274725275,0.8352941176470589
Sid Meier's Civilization Revolution,7.8,84.0,0.8021978021978022,0.8352941176470589
Tales of the Abyss,7.6,75.0,0.7802197802197802,0.7294117647058823
Dragon Age II,4.3,82.0,0.4175824175824176,0.8117647058823529
Call of Duty: Modern Warfare 3,1.8,70.0,0.14285714285714288,0.6705882352941176
James Bond 007: Nightfire,7.8,78.0,0.8021978021978022,0.7647058823529411
Tony Hawk's Pro Skater 3,9.0,91.0,0.9340659340659341,0.9176470588235294
Marvel: Ultimate Alliance,8.2,81.0,0.8461538461538461,0.8
DJ Hero 2,7.9,86.0,0.8131868131868133,0.8588235294117647
Harvest Moon: Tree of Tranquility,8.2,65.0,0.8461538461538461,0.611764705882353
Tony Hawk's Underground 2 Remix,8.0,83.0,0.8241758241758242,0.8235294117647058
Need for Speed: Hot Pursuit 2,6.4,75.0,0.6483516483516484,0.7294117647058823
Amped: Freestyle Snowboarding,9.0,78.0,0.9340659340659341,0.7647058823529411
Stranglehold,7.6,77.0,0.7802197802197802,0.7529411764705882
Shin Megami Tensei: Persona 4,8.9,90.0,0.9230769230769231,0.9058823529411765
Devil May Cry HD Collection,8.8,74.0,0.9120879120879122,0.7176470588235294
The Lord of the Rings: War in the North,7.0,63.0,0.7142857142857143,0.5882352941176471
Dance Central 3,8.0,86.0,0.8241758241758242,0.8588235294117647
Tales of Destiny II,8.7,78.0,0.901098901098901,0.7647058823529411
NASCAR 2001,6.1,73.0,0.6153846153846154,0.7058823529411765
The Legend of Zelda: Four Swords Adventures,7.2,86.0,0.7362637362637363,0.8588235294117647
MediEvil: Resurrection,8.7,66.0,0.901098901098901,0.6235294117647059
Valkyrie Profile,8.8,81.0,0.9120879120879122,0.8
Shaun White Snowboarding,7.6,60.0,0.7802197802197802,0.5529411764705883
Patapon,8.7,86.0,0.901098901098901,0.8588235294117647
Pro Evolution Soccer 2010,7.6,78.0,0.7802197802197802,0.7647058823529411
Tom Clancy's Rainbow Six 3,8.2,70.0,0.8461538461538461,0.6705882352941176
Madden NFL 25,5.9,73.0,0.5934065934065935,0.7058823529411765
NCAA Football 10,6.9,80.0,0.7032967032967034,0.788235294117647
Guitar Hero: Warriors of Rock,7.1,74.0,0.7252747252747253,0.7176470588235294
The Sims 2,4.4,75.0,0.4285714285714286,0.7294117647058823
Dragon Ball: Raging Blast 2,7.5,60.0,0.7692307692307693,0.5529411764705883
Yakuza,8.2,75.0,0.8461538461538461,0.7294117647058823
Star Wars Rogue Squadron III: Rebel Strike,7.6,75.0,0.7802197802197802,0.7294117647058823
Hitman: Contracts,8.3,80.0,0.8571428571428572,0.788235294117647
Professor Layton vs Phoenix Wright: Ace Attorney,8.5,79.0,0.8791208791208791,0.7764705882352941
Ben 10: Alien Force,7.8,45.0,0.8021978021978022,0.3764705882352941
Final Fantasy Anthology,8.1,80.0,0.8351648351648352,0.788235294117647
DiRT 2,8.2,87.0,0.8461538461538461,0.8705882352941177
Prince of Persia: Warrior Within,7.5,83.0,0.7692307692307693,0.8235294117647058
Killzone: Mercenary,8.9,78.0,0.9230769230769231,0.7647058823529411
Pro Evolution Soccer 2010,4.6,72.0,0.4505494505494505,0.6941176470588235
Guitar Hero: Metallica,8.1,84.0,0.8351648351648352,0.8352941176470589
Final Fantasy X / X-2 HD Remaster,8.5,86.0,0.8791208791208791,0.8588235294117647
Need for Speed: Hot Pursuit 2,8.3,68.0,0.8571428571428572,0.6470588235294118
Rayman Raving Rabbids 2,7.0,57.0,0.7142857142857143,0.5176470588235295
The Sims 2: Pets,7.3,57.0,0.7472527472527473,0.5176470588235295
Dragon Ball Z: Budokai Tenkaichi 2,8.6,73.0,0.8901098901098901,0.7058823529411765
Guitar Hero: Aerosmith,6.3,71.0,0.6373626373626373,0.6823529411764706
Star Wars The Clone Wars: Republic Heroes,6.4,48.0,0.6483516483516484,0.4117647058823529
pro evolution soccer 2011,5.8,74.0,0.5824175824175825,0.7176470588235294
Harvest Moon: A Wonderful Life,8.9,79.0,0.9230769230769231,0.7764705882352941
DmC: Devil May Cry,5.3,85.0,0.5274725274725275,0.8470588235294118
Motocross Mania,5.3,34.0,0.5274725274725275,0.24705882352941178
Darksiders II,8.0,83.0,0.8241758241758242,0.8235294117647058
Need for Speed Rivals,5.4,76.0,0.5384615384615385,0.7411764705882353
[Prototype 2],7.0,74.0,0.7142857142857143,0.7176470588235294
Armored Core 2,8.4,78.0,0.8681318681318682,0.7647058823529411
The Godfather II,6.9,65.0,0.7032967032967034,0.611764705882353
Dragon's Dogma,7.8,75.0,0.8021978021978022,0.7294117647058823
Pro Evolution Soccer 2016,7.1,87.0,0.7252747252747253,0.8705882352941177
Rare Replay,7.7,84.0,0.7912087912087913,0.8352941176470589
Band Hero,5.0,76.0,0.4945054945054945,0.7411764705882353
NCAA Football 08,8.3,83.0,0.8571428571428572,0.8235294117647058
FIFA Soccer 2004,8.2,82.0,0.8461538461538461,0.8117647058823529
The Sims 2: Castaway,7.3,64.0,0.7472527472527473,0.6
Star Ocean: The Last Hope,7.2,72.0,0.7362637362637363,0.6941176470588235
Sniper: Ghost Warrior,6.0,53.0,0.6043956043956045,0.47058823529411764
Invizimals,7.3,69.0,0.7472527472527473,0.6588235294117647
WWE 2K15,3.1,55.0,0.28571428571428575,0.49411764705882355
Too Human,7.0,65.0,0.7142857142857143,0.611764705882353
Tiger Woods PGA Tour 10,7.7,81.0,0.7912087912087913,0.8
Tom Clancy's Splinter Cell: Double Agent,8.1,85.0,0.8351648351648352,0.8470588235294118
Naruto Shippuden: Ultimate Ninja Storm 2,8.5,74.0,0.8791208791208791,0.7176470588235294
Golden Sun: Dark Dawn,8.1,79.0,0.8351648351648352,0.7764705882352941
Fight Night Champion,7.4,86.0,0.7582417582417583,0.8588235294117647
Dead Island: Riptide,6.3,57.0,0.6373626373626373,0.5176470588235295
Star Wars The Clone Wars: Jedi Alliance,7.8,68.0,0.8021978021978022,0.6470588235294118
The World Ends With You,8.9,88.0,0.9230769230769231,0.8823529411764706
Drawn to Life,8.2,73.0,0.8461538461538461,0.7058823529411765
Sid Meier's Civilization Revolution,7.7,85.0,0.7912087912087913,0.8470588235294118
NBA 2K7,8.4,81.0,0.8681318681318682,0.8
James Bond 007: Nightfire,8.6,80.0,0.8901098901098901,0.788235294117647
Goldeneye 007: Reloaded,6.3,72.0,0.6373626373626373,0.6941176470588235
Rayman Origins,8.2,87.0,0.8461538461538461,0.8705882352941177
Aliens: Colonial Marines,3.8,48.0,0.3626373626373626,0.4117647058823529
Lips,7.4,71.0,0.7582417582417583,0.6823529411764706
MadWorld,8.6,81.0,0.8901098901098901,0.8
Need for Speed: ProStreet,7.1,57.0,0.7252747252747253,0.5176470588235295
Perfect Dark Zero,7.3,81.0,0.7472527472527473,0.8
Marvel Nemesis: Rise of the Imperfects,6.3,53.0,0.6373626373626373,0.47058823529411764
Need for Speed: Porsche Unleashed,8.5,78.0,0.8791208791208791,0.7647058823529411
Resident Evil: Operation Raccoon City,4.9,52.0,0.4835164835164836,0.4588235294117647
UFC Personal Trainer: The Ultimate Fitness System,6.5,70.0,0.6593406593406593,0.6705882352941176
Worms: Open Warfare,6.6,70.0,0.6703296703296703,0.6705882352941176
Star Wars Episode II: Attack of the Clones,5.0,38.0,0.4945054945054945,0.29411764705882354
Ghost Squad,7.5,69.0,0.7692307692307693,0.6588235294117647
Maximo: Ghosts to Glory,8.7,84.0,0.901098901098901,0.8352941176470589
Donkey Kong Country 3,8.4,77.0,0.8681318681318682,0.7529411764705882
All-Star Baseball 2003,8.4,81.0,0.8681318681318682,0.8
Unlimited Saga,3.0,45.0,0.27472527472527475,0.3764705882352941
Pokemon Dash,5.9,46.0,0.5934065934065935,0.38823529411764707
Dragon Ball: Raging Blast,7.2,57.0,0.7362637362637363,0.5176470588235295
Twisted Metal: Head On,8.2,79.0,0.8461538461538461,0.7764705882352941
Sonic Unleashed,6.7,66.0,0.6813186813186813,0.6235294117647059
Driv3r,4.7,56.0,0.46153846153846156,0.5058823529411764
ISS Pro Evolution,8.7,94.0,0.901098901098901,0.9529411764705882
Need For Speed: Undercover,6.8,52.0,0.6923076923076923,0.4588235294117647
Metroid Prime Hunters,8.0,85.0,0.8241758241758242,0.8470588235294118
Bayonetta 2,8.2,91.0,0.8461538461538461,0.9176470588235294
Star Wars Battlefront: Elite Squadron,8.0,63.0,0.8241758241758242,0.5882352941176471
Syphon Filter: The Omega Strain,6.9,65.0,0.7032967032967034,0.611764705882353
The Sims 3,3.3,52.0,0.3076923076923077,0.4588235294117647
Mortal Kombat: Deception,8.8,81.0,0.9120879120879122,0.8
That's So Raven,7.6,39.0,0.7802197802197802,0.3058823529411765
DJ Hero,7.6,87.0,0.7802197802197802,0.8705882352941177
Portal 2,8.8,95.0,0.9120879120879122,0.9647058823529412
Duke Nukem Forever,4.9,51.0,0.4835164835164836,0.4470588235294118
Star Wars: The Force Unleashed II,7.8,71.0,0.8021978021978022,0.6823529411764706
Harry Potter and the Half-Blood Prince,6.0,60.0,0.6043956043956045,0.5529411764705883
Wall-E,8.4,67.0,0.8681318681318682,0.6352941176470588
Professor Layton and the Azran Legacy,7.9,81.0,0.8131868131868133,0.8
Mega Man X5,8.9,76.0,0.9230769230769231,0.7411764705882353
Titanfall 2,8.4,89.0,0.8681318681318682,0.8941176470588236
Genji: Days of the Blade,5.8,55.0,0.5824175824175825,0.49411764705882355
Metal Gear Solid V: The Phantom Pain,7.3,95.0,0.7472527472527473,0.9647058823529412
Rockstar Games presents Table Tennis,7.8,81.0,0.8021978021978022,0.8
Drawn to Life: The Next Chapter,6.0,58.0,0.6043956043956045,0.5294117647058824
PokePark 2: Wonders Beyond,7.0,60.0,0.7142857142857143,0.5529411764705883
DJ Hero 2,7.8,86.0,0.8021978021978022,0.8588235294117647
WWE SmackDown vs. Raw 2009,6.0,72.0,0.6043956043956045,0.6941176470588235
LEGO Batman 2: DC Super Heroes,5.2,72.0,0.5164835164835165,0.6941176470588235
SoulCalibur V,6.7,81.0,0.6813186813186813,0.8
Shark Tale,6.5,69.0,0.6593406593406593,0.6588235294117647
Zone of the Enders,7.4,78.0,0.7582417582417583,0.7647058823529411
Pro Evolution Soccer 2015,7.2,82.0,0.7362637362637363,0.8117647058823529
Tony Hawk's Underground 2,7.8,83.0,0.8021978021978022,0.8235294117647058
Madden NFL 06,7.9,75.0,0.8131868131868133,0.7294117647058823
Raving Rabbids: Travel in Time,7.6,62.0,0.7802197802197802,0.5764705882352941
Capcom vs. SNK 2: Mark of the Millennium 2001,7.9,81.0,0.8131868131868133,0.8
MVP 06 NCAA Baseball,9.0,76.0,0.9340659340659341,0.7411764705882353
Turok,7.1,69.0,0.7252747252747253,0.6588235294117647
Coded Arms,6.5,59.0,0.6593406593406593,0.5411764705882353
Final Fantasy Tactics A2: Grimoire of the Rift,6.9,80.0,0.7032967032967034,0.788235294117647
The Lord of the Rings: Conquest,7.1,54.0,0.7252747252747253,0.4823529411764706
Band Hero,5.7,76.0,0.5714285714285715,0.7411764705882353
Burnout,7.7,79.0,0.7912087912087913,0.7764705882352941
Spectrobes,7.9,63.0,0.8131868131868133,0.5882352941176471
The Godfather II,7.2,67.0,0.7362637362637363,0.6352941176470588
Mortal Kombat: Unchained,8.8,70.0,0.9120879120879122,0.6705882352941176
Need for Speed: Shift,6.5,69.0,0.6593406593406593,0.6588235294117647
Dark Souls II,7.9,91.0,0.8131868131868133,0.9176470588235294
Assassin's Creed: Revelations,7.4,80.0,0.7582417582417583,0.788235294117647
[Prototype 2],6.8,79.0,0.6923076923076923,0.7764705882352941
Midnight Club 3: DUB Edition,7.4,84.0,0.7582417582417583,0.8352941176470589
Resident Evil: Revelations,7.2,74.0,0.7362637362637363,0.7176470588235294
Tom Clancy's Rainbow Six: Vegas,7.1,60.0,0.7252747252747253,0.5529411764705883
Red Faction: Guerrilla,8.1,85.0,0.8351648351648352,0.8470588235294118
Ace Combat: Assault Horizon,6.7,77.0,0.6813186813186813,0.7529411764705882
Unreal Championship,8.2,83.0,0.8461538461538461,0.8235294117647058
Crysis 2,6.8,86.0,0.6923076923076923,0.8588235294117647
Tales of Vesperia,8.2,79.0,0.8461538461538461,0.7764705882352941
MLB 13: The Show,7.8,87.0,0.8021978021978022,0.8705882352941177
LEGO Marvel Super Heroes,8.0,82.0,0.8241758241758242,0.8117647058823529
Namco Museum Remix,6.3,49.0,0.6373626373626373,0.4235294117647059
Sword of Mana,8.3,72.0,0.8571428571428572,0.6941176470588235
Marvel: Ultimate Alliance 2,7.3,74.0,0.7472527472527473,0.7176470588235294
Dragon Age: Inquisition,5.9,85.0,0.5934065934065935,0.8470588235294118
Resonance of Fate,8.0,72.0,0.8241758241758242,0.6941176470588235
Pirates of the Caribbean: At World's End,6.9,55.0,0.7032967032967034,0.49411764705882355
Tiger Woods PGA Tour 08,6.6,79.0,0.6703296703296703,0.7764705882352941
Classic NES Series: Donkey Kong,4.8,55.0,0.4725274725274725,0.49411764705882355
Harvest Moon: Animal Parade,8.9,76.0,0.9230769230769231,0.7411764705882353
WWE SmackDown vs. Raw 2010,7.7,78.0,0.7912087912087913,0.7647058823529411
Style Savvy: Trendsetters,8.0,76.0,0.8241758241758242,0.7411764705882353
Final Fantasy XIII-2,6.3,79.0,0.6373626373626373,0.7764705882352941
Oddworld: Munch's Oddysee,8.7,80.0,0.901098901098901,0.788235294117647
Persona 4: Arena,7.7,86.0,0.7912087912087913,0.8588235294117647
Brink,5.8,72.0,0.5824175824175825,0.6941176470588235
NHL 11,7.7,88.0,0.7912087912087913,0.8823529411764706
NCAA Football 07,6.9,79.0,0.7032967032967034,0.7764705882352941
Full Spectrum Warrior,8.7,84.0,0.901098901098901,0.8352941176470589
LEGO Marvel's Avengers,7.0,71.0,0.7142857142857143,0.6823529411764706
Katamari Damacy,9.0,86.0,0.9340659340659341,0.8588235294117647
Just Dance 2015,6.6,75.0,0.6703296703296703,0.7294117647058823
LEGO Dimensions,7.1,80.0,0.7252747252747253,0.788235294117647
Naruto Shippuden: Ultimate Ninja Storm Generations,7.1,74.0,0.7252747252747253,0.7176470588235294
Shaun Palmer's Pro Snowboarder,8.7,64.0,0.901098901098901,0.6
James Bond 007: Agent Under Fire,6.8,74.0,0.6923076923076923,0.7176470588235294
Harvest Moon DS: Island of Happiness,7.0,65.0,0.7142857142857143,0.611764705882353
Star Wars Episode III: Revenge of the Sith,7.5,73.0,0.7692307692307693,0.7058823529411765
Ultimate Spider-Man,7.9,74.0,0.8131868131868133,0.7176470588235294
Monopoly Streets,5.2,65.0,0.5164835164835165,0.611764705882353
Total War: Rome II,4.2,76.0,0.40659340659340665,0.7411764705882353
NBA Live 08,6.6,68.0,0.6703296703296703,0.6470588235294118
Star Ocean: The Last Hope International,6.7,74.0,0.6813186813186813,0.7176470588235294
Dead to Rights,8.9,73.0,0.9230769230769231,0.7058823529411765
Indiana Jones and the Staff of Kings,7.0,55.0,0.7142857142857143,0.49411764705882355
Tiger Woods PGA Tour 07,6.0,79.0,0.6043956043956045,0.7764705882352941
Major League Baseball 2K7,7.1,79.0,0.7252747252747253,0.7764705882352941
Persona Q: Shadow of the Labyrinth,8.1,83.0,0.8351648351648352,0.8235294117647058
MLB 14: The Show,7.7,83.0,0.7912087912087913,0.8235294117647058
X-Men: Mutant Academy 2,8.4,72.0,0.8681318681318682,0.6941176470588235
Kirby: Canvas Curse,8.2,86.0,0.8461538461538461,0.8588235294117647
Madden NFL 10,7.2,77.0,0.7362637362637363,0.7529411764705882
MLB 09: The Show,8.1,90.0,0.8351648351648352,0.9058823529411765
Borderlands: The Pre-Sequel,6.4,74.0,0.6483516483516484,0.7176470588235294
Madden NFL 11,5.4,75.0,0.5384615384615385,0.7294117647058823
Super Monkey Ball Jr.,8.6,82.0,0.8901098901098901,0.8117647058823529
The Witcher 3: Wild Hunt,9.3,93.0,0.9670329670329672,0.9411764705882353
F1 2011,7.1,84.0,0.7252747252747253,0.8352941176470589
Mobile Suit Gundam: Encounters in Space,8.5,66.0,0.8791208791208791,0.6235294117647059
MLB 10: The Show,8.3,91.0,0.8571428571428572,0.9176470588235294
MX vs. ATV Reflex,6.6,75.0,0.6703296703296703,0.7294117647058823
Blur,8.2,81.0,0.8461538461538461,0.8
Battlefield: Bad Company 2,8.3,87.0,0.8571428571428572,0.8705882352941177
DiRT 3,7.1,87.0,0.7252747252747253,0.8705882352941177
The Lord of the Rings: The Two Towers,8.1,79.0,0.8351648351648352,0.7764705882352941
Madden NFL 2003,8.3,92.0,0.8571428571428572,0.9294117647058824
Skate,8.4,86.0,0.8681318681318682,0.8588235294117647
XCOM: Enemy Unknown,8.2,89.0,0.8461538461538461,0.8941176470588236
Ben 10: Protector of Earth,7.2,60.0,0.7362637362637363,0.5529411764705883
Virtua Fighter 4: Evolution,9.0,93.0,0.9340659340659341,0.9411764705882353
Crysis,8.0,91.0,0.8241758241758242,0.9176470588235294
Resident Evil: Survivor,7.0,39.0,0.7142857142857143,0.3058823529411765
The Sims 2: Castaway,4.0,66.0,0.38461538461538464,0.6235294117647059
Godzilla: Destroy All Monsters Melee,7.8,73.0,0.8021978021978022,0.7058823529411765
Silent Hill 3,8.8,85.0,0.9120879120879122,0.8470588235294118
Spyro: Enter the Dragonfly,5.1,48.0,0.5054945054945055,0.4117647058823529
Power Rangers: Dino Thunder,6.2,49.0,0.6263736263736264,0.4235294117647059
Madden NFL 08,6.8,75.0,0.6923076923076923,0.7294117647058823
Madden NFL 09,6.5,68.0,0.6593406593406593,0.6470588235294118
NBA Live 09,7.4,77.0,0.7582417582417583,0.7529411764705882
Dragon Ball: Xenoverse 2,7.8,73.0,0.8021978021978022,0.7058823529411765
Dynasty Warriors 6,7.3,59.0,0.7472527472527473,0.5411764705882353
