Name,User_Score,Critic_Score,Normalized_User_Score,Normalized_Critic_Score
Burnout Revenge,8.4,89.0,0.8681318681318682,0.8941176470588236
Medal of Honor: European Assault,7.0,72.0,0.7142857142857143,0.6941176470588235
Ty the Tasmanian Tiger 2: Bush Rescue,8.2,71.0,0.8461538461538461,0.6823529411764706
The Lord of the Rings: The Fellowship of the Ring,6.6,59.0,0.6703296703296703,0.5411764705882353
NBA 06,6.3,63.0,0.6373626373626373,0.5882352941176471
Excite Truck,8.4,72.0,0.8681318681318682,0.6941176470588235
Magician's Quest: Mysterious Times,7.6,69.0,0.7802197802197802,0.6588235294117647
X-Men Legends,8.5,81.0,0.8791208791208791,0.8
StarCraft II: Legacy of the Void,8.3,88.0,0.8571428571428572,0.8823529411764706
ModNation Racers,7.7,73.0,0.7912087912087913,0.7058823529411765
WWE SmackDown vs. Raw 2010,8.3,75.0,0.8571428571428572,0.7294117647058823
Oni,7.8,69.0,0.8021978021978022,0.6588235294117647
Tom Clancy's Ghost Recon Advanced Warfighter 2,6.4,61.0,0.6483516483516484,0.5647058823529412
SpongeBob SquarePants featuring Nicktoons: Globs of Doom,5.4,47.0,0.5384615384615385,0.4
Terminator Salvation,3.9,43.0,0.37362637362637363,0.35294117647058826
The Lord of the Rings: The Two Towers,8.7,82.0,0.901098901098901,0.8117647058823529
Batman: Arkham City,8.6,91.0,0.8901098901098901,0.9176470588235294
Juiced,7.7,68.0,0.7912087912087913,0.6470588235294118
The Warriors,8.5,84.0,0.8791208791208791,0.8352941176470589
Star Fox Command,7.3,76.0,0.7472527472527473,0.7411764705882353
Bulletstorm,7.7,83.0,0.7912087912087913,0.8235294117647058
Return to Castle Wolfenstein: Operation Resurrection,8.0,66.0,0.8241758241758242,0.6235294117647059
Mario Tennis: Power Tour,8.0,81.0,0.8241758241758242,0.8
Seaman,8.4,82.0,0.8681318681318682,0.8117647058823529
Michael Jackson: The Experience,8.4,66.0,0.8681318681318682,0.6235294117647059
Stuntman: Ignition,6.2,76.0,0.6263736263736264,0.7411764705882353
F.E.A.R. 2: Project Origin,8.0,77.0,0.8241758241758242,0.7529411764705882
Mystery Dungeon: Shiren the Wanderer,8.2,69.0,0.8461538461538461,0.6588235294117647
GT Pro Series,4.0,41.0,0.38461538461538464,0.32941176470588235
Tiger Woods PGA Tour 11,7.8,79.0,0.8021978021978022,0.7764705882352941
The Golden Compass,5.2,46.0,0.5164835164835165,0.38823529411764707
Final Fantasy Chronicles,9.1,89.0,0.945054945054945,0.8941176470588236
F1 2009,7.2,68.0,0.7362637362637363,0.6470588235294118
Syphon Filter 3,8.5,73.0,0.8791208791208791,0.7058823529411765
Metal Gear Solid 2: Substance,9.0,87.0,0.9340659340659341,0.8705882352941177
Tales of Symphonia: Dawn of the New World,7.1,68.0,0.7252747252747253,0.6470588235294118
NBA Live 08,5.3,73.0,0.5274725274725275,0.7058823529411765
We Love Katamari,8.9,86.0,0.9230769230769231,0.8588235294117647
Sesame Street: Once Upon A Monster,6.9,79.0,0.7032967032967034,0.7764705882352941
NCAA Football 2003,8.2,90.0,0.8461538461538461,0.9058823529411765
We Cheer,7.3,56.0,0.7472527472527473,0.5058823529411764
Madden NFL 07,4.2,76.0,0.40659340659340665,0.7411764705882353
LEGO Jurassic World,8.1,71.0,0.8351648351648352,0.6823529411764706
NBA Live 09,7.8,75.0,0.8021978021978022,0.7294117647058823
Rory McIlroy PGA Tour,3.7,61.0,0.3516483516483517,0.5647058823529412
SingStar Dance,3.9,65.0,0.37362637362637363,0.611764705882353
Lords of the Fallen,6.6,68.0,0.6703296703296703,0.6470588235294118
Tomb Raider: Legend,7.1,82.0,0.7252747252747253,0.8117647058823529
Freedom Fighters,8.4,81.0,0.8681318681318682,0.8
Silent Hill: Origins,7.8,78.0,0.8021978021978022,0.7647058823529411
Gun,7.8,79.0,0.8021978021978022,0.7764705882352941
Fight Night Round 3,8.1,74.0,0.8351648351648352,0.7176470588235294
The Punisher,8.2,68.0,0.8461538461538461,0.6470588235294118
Kirby and the Rainbow Curse,8.0,73.0,0.8241758241758242,0.7058823529411765
SSX On Tour,7.9,80.0,0.8131868131868133,0.788235294117647
Disgaea 3: Absence of Justice,7.5,78.0,0.7692307692307693,0.7647058823529411
Tony Hawk's Pro Skater 3,8.0,90.0,0.8241758241758242,0.9058823529411765
Way of the Samurai 3,7.9,58.0,0.8131868131868133,0.5294117647058824
The Sims 2: Open for Business,8.6,78.0,0.8901098901098901,0.7647058823529411
Rune Factory 2: A Fantasy Harvest Moon,7.9,77.0,0.8131868131868133,0.7529411764705882
Harry Potter and the Prisoner of Azkaban,8.1,69.0,0.8351648351648352,0.6588235294117647
SimAnimals,7.5,70.0,0.7692307692307693,0.6705882352941176
NBA Live 2002,8.8,81.0,0.9120879120879122,0.8
Way of the Samurai,8.2,74.0,0.8461538461538461,0.7176470588235294
The 3rd Birthday,6.1,71.0,0.6153846153846154,0.6823529411764706
Kung Fu Panda,7.3,76.0,0.7472527472527473,0.7411764705882353
Epic Mickey 2: The Power of Two,5.5,59.0,0.5494505494505495,0.5411764705882353
Pac-Man Fever,6.3,47.0,0.6373626373626373,0.4
Spectrobes: Beyond the Portals,7.7,70.0,0.7912087912087913,0.6705882352941176
HSX HyperSonic.Xtreme,8.4,53.0,0.8681318681318682,0.47058823529411764
Lair,6.4,53.0,0.6483516483516484,0.47058823529411764
Madden NFL 2004,7.7,94.0,0.7912087912087913,0.9529411764705882
Summoner,7.8,74.0,0.8021978021978022,0.7176470588235294
Soul Sacrifice,8.2,77.0,0.8461538461538461,0.7529411764705882
DC Universe Online,7.4,67.0,0.7582417582417583,0.6352941176470588
NBA Live 07,7.5,64.0,0.7692307692307693,0.6
IL-2 Sturmovik: Birds of Prey,8.4,80.0,0.8681318681318682,0.788235294117647
The Walking Dead: Survival Instinct,3.6,34.0,0.34065934065934067,0.24705882352941178
Major League Baseball 2K10,7.6,76.0,0.7802197802197802,0.7411764705882353
Alice in Wonderland,7.4,69.0,0.7582417582417583,0.6588235294117647
Ratatouille,4.8,55.0,0.4725274725274725,0.49411764705882355
NBA Live 2004,8.2,85.0,0.8461538461538461,0.8470588235294118
Iron Man,7.0,56.0,0.7142857142857143,0.5058823529411764
Alien: Isolation,7.8,78.0,0.8021978021978022,0.7647058823529411
Pro Evolution Soccer 2010,8.4,82.0,0.8681318681318682,0.8117647058823529
Disney's Kim Possible: Revenge of Monkey Fist,8.8,62.0,0.9120879120879122,0.5764705882352941
Naruto Shippuden: Clash of Ninja Revolution 3,8.1,74.0,0.8351648351648352,0.7176470588235294
Ace Combat Zero: The Belkan War,8.4,75.0,0.8681318681318682,0.7294117647058823
Dragon Age: Origins,8.6,91.0,0.8901098901098901,0.9176470588235294
Dynasty Warriors,7.3,62.0,0.7472527472527473,0.5764705882352941
NHL 07,4.6,76.0,0.4505494505494505,0.7411764705882353
SoulCalibur: Broken Destiny,6.2,80.0,0.6263736263736264,0.788235294117647
Dragon Ball: Raging Blast,7.5,56.0,0.7692307692307693,0.5058823529411764
Naruto Shippuden: Ultimate Ninja Storm 3,7.7,70.0,0.7912087912087913,0.6705882352941176
The BIGS,4.8,71.0,0.4725274725274725,0.6823529411764706
Dragon Ball Z: Supersonic Warriors,7.0,73.0,0.7142857142857143,0.7058823529411765
NBA Ballers,8.1,82.0,0.8351648351648352,0.8117647058823529
Silent Hill 4: The Room,7.8,76.0,0.8021978021978022,0.7411764705882353
Capcom Classics Collection,8.4,78.0,0.8681318681318682,0.7647058823529411
Tiger Woods PGA Tour 13,5.6,77.0,0.5604395604395604,0.7529411764705882
The Saboteur,8.2,73.0,0.8461538461538461,0.7058823529411765
Sonic Riders,7.2,55.0,0.7362637362637363,0.49411764705882355
Looney Tunes: Back in Action,7.5,51.0,0.7692307692307693,0.4470588235294118
NHL 09,8.4,88.0,0.8681318681318682,0.8823529411764706
Bully: Scholarship Edition,8.4,83.0,0.8681318681318682,0.8235294117647058
WWE SmackDown vs. RAW 2007,7.8,81.0,0.8021978021978022,0.8
Midnight Club II,7.6,86.0,0.7802197802197802,0.8588235294117647
Ratatouille,6.7,62.0,0.6813186813186813,0.5764705882352941
Avatar: The Last Airbender,6.5,60.0,0.6593406593406593,0.5529411764705883
The Mummy Returns,7.0,44.0,0.7142857142857143,0.36470588235294116
Hitman: Blood Money,8.4,83.0,0.8681318681318682,0.8235294117647058
Lost: Via Domus,6.9,54.0,0.7032967032967034,0.4823529411764706
Crash: Mind Over Mutant,6.5,73.0,0.6593406593406593,0.7058823529411765
Activision Anthology,7.7,75.0,0.7912087912087913,0.7294117647058823
Picross DS,8.7,83.0,0.901098901098901,0.8235294117647058
Pro Evolution Soccer 2012,6.6,78.0,0.6703296703296703,0.7647058823529411
Final Fantasy II Anniversary Edition,7.1,63.0,0.7252747252747253,0.5882352941176471
Test Drive Unlimited,7.3,80.0,0.7472527472527473,0.788235294117647
Unit 13,7.5,71.0,0.7692307692307693,0.6823529411764706
R.U.S.E.,7.3,76.0,0.7472527472527473,0.7411764705882353
Theatrhythm: Final Fantasy,7.8,78.0,0.8021978021978022,0.7647058823529411
Goldeneye 007: Reloaded,6.0,72.0,0.6043956043956045,0.6941176470588235
Star Wars: Jedi Starfighter,8.3,81.0,0.8571428571428572,0.8
Tactics Ogre: The Knight of Lodis,9.1,88.0,0.945054945054945,0.8823529411764706
Sega Bass Fishing,6.3,59.0,0.6373626373626373,0.5411764705882353
Dead or Alive Ultimate,8.7,83.0,0.901098901098901,0.8235294117647058
RPG Maker,8.2,66.0,0.8461538461538461,0.6235294117647059
Major League Baseball 2K12,6.4,68.0,0.6483516483516484,0.6470588235294118
Dance Dance Revolution Universe 2,7.4,65.0,0.7582417582417583,0.611764705882353
Burnout Revenge,8.1,89.0,0.8351648351648352,0.8941176470588236
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,7.3,65.0,0.7472527472527473,0.611764705882353
Monster Hunter,8.9,68.0,0.9230769230769231,0.6470588235294118
NBA Street Homecourt,8.2,80.0,0.8461538461538461,0.788235294117647
Tony Hawk's Underground 2,8.9,82.0,0.9230769230769231,0.8117647058823529
SplashDown: Rides Gone Wild,8.7,80.0,0.901098901098901,0.788235294117647
Shrek SuperSlam,9.0,67.0,0.9340659340659341,0.6352941176470588
Rayman Advance,8.4,84.0,0.8681318681318682,0.8352941176470589
Wet,7.3,69.0,0.7472527472527473,0.6588235294117647
Fantastic 4,7.8,64.0,0.8021978021978022,0.6
Men in Black II: Alien Escape,7.3,50.0,0.7472527472527473,0.43529411764705883
Alice: Madness Returns,8.1,70.0,0.8351648351648352,0.6705882352941176
Madden NFL 07,8.0,81.0,0.8241758241758242,0.8
Spider-Man 2,5.0,61.0,0.4945054945054945,0.5647058823529412
Ridge Racer 3D,7.2,75.0,0.7362637362637363,0.7294117647058823
Picross 3D,8.4,83.0,0.8681318681318682,0.8235294117647058
Dynasty Warriors: Gundam 2,7.0,54.0,0.7142857142857143,0.4823529411764706
Super Monkey Ball 3D,5.5,55.0,0.5494505494505495,0.49411764705882355
SpongeBob SquarePants: Creature from the Krusty Krab,5.6,57.0,0.5604395604395604,0.5176470588235295
F1 2012,6.9,84.0,0.7032967032967034,0.8352941176470589
Tony Hawk's Project 8,7.6,81.0,0.7802197802197802,0.8
Bleach: Soul Resurreccion,7.2,58.0,0.7362637362637363,0.5294117647058824
The Matrix: Path of Neo,7.9,69.0,0.8131868131868133,0.6588235294117647
Dragon Ball Z: Supersonic Warriors 2,7.6,66.0,0.7802197802197802,0.6235294117647059
Sonic Lost World,6.5,59.0,0.6593406593406593,0.5411764705882353
WWE Wrestlemania X8,6.9,64.0,0.7032967032967034,0.6
Boogie,5.3,57.0,0.5274725274725275,0.5176470588235295
GoldenEye: Rogue Agent,7.2,61.0,0.7362637362637363,0.5647058823529412
Fire Emblem: Radiant Dawn,8.7,78.0,0.901098901098901,0.7647058823529411
The Sims,7.7,85.0,0.7912087912087913,0.8470588235294118
Plants vs. Zombies: Garden Warfare 2,7.7,81.0,0.7912087912087913,0.8
Grandia III,8.3,77.0,0.8571428571428572,0.7529411764705882
Ace Combat: Assault Horizon,6.2,78.0,0.6263736263736264,0.7647058823529411
Scarface: The World is Yours,8.4,76.0,0.8681318681318682,0.7411764705882353
Resident Evil: The Mercenaries 3D,6.4,65.0,0.6483516483516484,0.611764705882353
Star Wars Battlefront: Elite Squadron,5.0,61.0,0.4945054945054945,0.5647058823529412
SpongeBob SquarePants: Creature from the Krusty Krab,7.3,56.0,0.7472527472527473,0.5058823529411764
Pokemon Art Academy ,7.7,76.0,0.7912087912087913,0.7411764705882353
Medal of Honor,6.4,72.0,0.6483516483516484,0.6941176470588235
Asphalt 3D,4.4,43.0,0.4285714285714286,0.35294117647058826
Crazy Taxi,7.5,69.0,0.7692307692307693,0.6588235294117647
Dragon Ball Z: Burst Limit,7.6,72.0,0.7802197802197802,0.6941176470588235
Spy Hunter 2,6.4,57.0,0.6483516483516484,0.5176470588235295
Sniper: Art of Victory,3.6,36.0,0.34065934065934067,0.27058823529411763
Tales of Legendia,7.7,72.0,0.7912087912087913,0.6941176470588235
FIFA Soccer 09,6.1,84.0,0.6153846153846154,0.8352941176470589
Steel Diver,6.3,58.0,0.6373626373626373,0.5294117647058824
Bravely Second: End Layer,7.4,81.0,0.7582417582417583,0.8
Alone in the Dark,5.7,58.0,0.5714285714285715,0.5294117647058824
Shrek the Third,6.1,56.0,0.6153846153846154,0.5058823529411764
Need for Speed: Porsche Unleashed,7.8,62.0,0.8021978021978022,0.5764705882352941
Far Cry 2,5.8,85.0,0.5824175824175825,0.8470588235294118
NFL Street 2,6.5,78.0,0.6593406593406593,0.7647058823529411
Rock Band Unplugged,8.6,79.0,0.8901098901098901,0.7764705882352941
Skylanders: SuperChargers,5.6,87.0,0.5604395604395604,0.8705882352941177
You're in the Movies,5.5,55.0,0.5494505494505495,0.49411764705882355
Scene It? Lights Camera Action,8.1,73.0,0.8351648351648352,0.7058823529411765
MotorStorm: Apocalypse,7.7,77.0,0.7912087912087913,0.7529411764705882
Dark Sector,7.5,72.0,0.7692307692307693,0.6941176470588235
Tiger Woods PGA Tour 07,7.9,80.0,0.8131868131868133,0.788235294117647
Plants vs. Zombies: Garden Warfare 2,8.1,80.0,0.8351648351648352,0.788235294117647
Mario Golf: World Tour,8.2,78.0,0.8461538461538461,0.7647058823529411
Secret Weapons Over Normandy,8.2,81.0,0.8461538461538461,0.8
Crash of the Titans,5.9,73.0,0.5934065934065935,0.7058823529411765
Lollipop Chainsaw,7.0,70.0,0.7142857142857143,0.6705882352941176
The Saboteur,8.1,72.0,0.8351648351648352,0.6941176470588235
Metal Gear Rising: Revengeance,7.8,82.0,0.8021978021978022,0.8117647058823529
Theme Park Roller Coaster,7.9,82.0,0.8131868131868133,0.8117647058823529
NHL 16,6.0,80.0,0.6043956043956045,0.788235294117647
Midnight Club: Street Racing,5.3,50.0,0.5274725274725275,0.43529411764705883
Tiger Woods PGA Tour 06,5.1,81.0,0.5054945054945055,0.8
Fortune Street,7.5,68.0,0.7692307692307693,0.6470588235294118
FIFA World Cup Germany 2006,6.6,72.0,0.6703296703296703,0.6941176470588235
World of Outlaws: Sprint Cars 2002,9.1,80.0,0.945054945054945,0.788235294117647
Children of Mana,6.0,65.0,0.6043956043956045,0.611764705882353
Sonic the Hedgehog,4.1,43.0,0.3956043956043956,0.35294117647058826
Fantavision,6.3,72.0,0.6373626373626373,0.6941176470588235
X-Men: Next Dimension,8.7,61.0,0.901098901098901,0.5647058823529412
Dynasty Warriors Gundam,6.9,60.0,0.7032967032967034,0.5529411764705883
Doom 3 BFG Edition,6.5,67.0,0.6593406593406593,0.6352941176470588
Spider-Man 3,5.3,53.0,0.5274725274725275,0.47058823529411764
Rock Band 4,6.4,79.0,0.6483516483516484,0.7764705882352941
James Bond 007: Blood Stone,7.1,62.0,0.7252747252747253,0.5764705882352941
Street Fighter X Tekken,4.4,83.0,0.4285714285714286,0.8235294117647058
Dark Sector,7.6,72.0,0.7802197802197802,0.6941176470588235
ICO,8.8,90.0,0.9120879120879122,0.9058823529411765
World of Warcraft: Warlords of Draenor,5.9,87.0,0.5934065934065935,0.8705882352941177
Ford Racing Off Road,6.3,37.0,0.6373626373626373,0.2823529411764706
Unreal Tournament III,7.6,82.0,0.7802197802197802,0.8117647058823529
FIFA Soccer 13,6.2,69.0,0.6263736263736264,0.6588235294117647
Victorious Boxers: Ippo's Road to Glory,8.0,75.0,0.8241758241758242,0.7294117647058823
Valkyrie Profile 2: Silmeria,9.0,84.0,0.9340659340659341,0.8352941176470589
Pinball Hall of Fame: The Williams Collection,8.8,82.0,0.9120879120879122,0.8117647058823529
Hot Wheels Velocity X,7.1,54.0,0.7252747252747253,0.4823529411764706
MySims Racing,7.4,68.0,0.7582417582417583,0.6470588235294118
F.E.A.R. 2: Project Origin,7.9,79.0,0.8131868131868133,0.7764705882352941
The Sims 2: Pets,7.3,65.0,0.7472527472527473,0.611764705882353
L.A. Rush,8.0,58.0,0.8241758241758242,0.5294117647058824
Crash: Mind Over Mutant,6.5,60.0,0.6593406593406593,0.5529411764705883
Viva Pinata: Trouble in Paradise,7.9,82.0,0.8131868131868133,0.8117647058823529
Epic Mickey 2: The Power of Two,4.3,59.0,0.4175824175824176,0.5411764705882353
NBA Ballers: Phenom,8.5,69.0,0.8791208791208791,0.6588235294117647
Need for Speed Carbon,7.4,74.0,0.7582417582417583,0.7176470588235294
Shadowrun,7.5,66.0,0.7692307692307693,0.6235294117647059
Crazy Taxi: Fare Wars,7.1,64.0,0.7252747252747253,0.6
"Warhammer 40,000: Dawn of War II",8.1,85.0,0.8351648351648352,0.8470588235294118
Emergency Heroes,4.2,41.0,0.40659340659340665,0.32941176470588235
FlingSmash,6.8,48.0,0.6923076923076923,0.4117647058823529
Downhill Domination,8.9,79.0,0.9230769230769231,0.7764705882352941
Dead Space Extraction,8.1,82.0,0.8351648351648352,0.8117647058823529
Pirates of the Caribbean: Dead Man's Chest,5.6,70.0,0.5604395604395604,0.6705882352941176
Silent Hill: Shattered Memories,8.0,79.0,0.8241758241758242,0.7764705882352941
World Series of Poker,8.2,46.0,0.8461538461538461,0.38823529411764707
Final Fantasy Crystal Chronicles: Echoes of Time,7.3,75.0,0.7472527472527473,0.7294117647058823
Rise of Nightmares,7.8,54.0,0.8021978021978022,0.4823529411764706
EA Sports UFC,6.3,70.0,0.6373626373626373,0.6705882352941176
Spider-Man 3,6.5,79.0,0.6593406593406593,0.7764705882352941
Dead or Alive 4,8.2,85.0,0.8461538461538461,0.8470588235294118
Godzilla: Save the Earth,8.7,62.0,0.901098901098901,0.5764705882352941
Dance Dance Revolution: Mario Mix,8.4,69.0,0.8681318681318682,0.6588235294117647
Metal Gear Solid: The Twin Snakes,9.0,85.0,0.9340659340659341,0.8470588235294118
Tiger Woods PGA Tour 07,6.9,71.0,0.7032967032967034,0.6823529411764706
Art Academy: Lessons for Everyone,7.6,81.0,0.7802197802197802,0.8
Mat Hoffman's Pro BMX 2,9.1,76.0,0.945054945054945,0.7411764705882353
One Piece: Pirate Warriors 3,7.4,74.0,0.7582417582417583,0.7176470588235294
2010 FIFA World Cup South Africa,7.4,69.0,0.7582417582417583,0.6588235294117647
Two Worlds II,7.0,70.0,0.7142857142857143,0.6705882352941176
Football Manager 2015,6.0,80.0,0.6043956043956045,0.788235294117647
SimCity Creator,6.8,67.0,0.6923076923076923,0.6352941176470588
Dragon Ball Z: Collectible Card Game,5.5,62.0,0.5494505494505495,0.5764705882352941
Harry Potter and the Order of the Phoenix,7.2,69.0,0.7362637362637363,0.6588235294117647
The Sims 3: Ambitions,7.3,74.0,0.7472527472527473,0.7176470588235294
Disney's Kim Possible 3: Team Possible,7.7,76.0,0.7912087912087913,0.7411764705882353
Rygar: The Legendary Adventure,8.4,83.0,0.8681318681318682,0.8235294117647058
Syphon Filter: Logan's Shadow,8.8,85.0,0.9120879120879122,0.8470588235294118
Kessen II,8.3,71.0,0.8571428571428572,0.6823529411764706
Brothers In Arms: Earned in Blood,7.9,71.0,0.8131868131868133,0.6823529411764706
Dragon Ball Z: Sagas,5.4,49.0,0.5384615384615385,0.4235294117647059
MX vs. ATV: Alive,6.7,61.0,0.6813186813186813,0.5647058823529412
NBA Live 07,4.9,59.0,0.4835164835164836,0.5411764705882353
Brothers In Arms: Road to Hill 30,7.6,82.0,0.7802197802197802,0.8117647058823529
The Legend of Spyro: Dawn of the Dragon,6.8,57.0,0.6923076923076923,0.5176470588235295
The Mark of Kri,7.9,80.0,0.8131868131868133,0.788235294117647
Need for Speed: Hot Pursuit,3.7,50.0,0.3516483516483517,0.43529411764705883
Crash Nitro Kart,8.3,77.0,0.8571428571428572,0.7529411764705882
Silent Hill: Downpour,6.9,64.0,0.7032967032967034,0.6
Jak and Daxter: The Lost Frontier,4.6,72.0,0.4505494505494505,0.6941176470588235
Star Wars: Demolition,6.5,63.0,0.6593406593406593,0.5882352941176471
Delta Force: Black Hawk Down,8.8,58.0,0.9120879120879122,0.5294117647058824
.hack//Outbreak Part 3,8.7,70.0,0.901098901098901,0.6705882352941176
MX vs. ATV Untamed,6.1,67.0,0.6153846153846154,0.6352941176470588
Boom Blox Bash Party,8.4,86.0,0.8681318681318682,0.8588235294117647
Top Spin,8.2,89.0,0.8461538461538461,0.8941176470588236
Brothers In Arms: D-Day,9.1,65.0,0.945054945054945,0.611764705882353
The Golden Compass,4.1,41.0,0.3956043956043956,0.32941176470588235
Tomb Raider: Legend,7.9,67.0,0.8131868131868133,0.6352941176470588
Just Dance 2014,7.0,71.0,0.7142857142857143,0.6823529411764706
Enter the Matrix,8.0,63.0,0.8241758241758242,0.5882352941176471
LEGO The Hobbit,8.7,70.0,0.901098901098901,0.6705882352941176
PlayStation All-Stars Battle Royale,7.5,75.0,0.7692307692307693,0.7294117647058823
The Powerpuff Girls: Relish Rampage,6.8,46.0,0.6923076923076923,0.38823529411764707
Bleach: The Blade of Fate,7.5,83.0,0.7692307692307693,0.8235294117647058
The Chronicles of Riddick: Escape from Butcher Bay,8.9,89.0,0.9230769230769231,0.8941176470588236
